

C1 3.9617451 0.4917909 0.0310816 0.0128446 0.0009195 0.0004165 0.0001054 0.0000083 0.0000392 0.0000024 0.0000008 0.0000015 0.0000003 0.4815988
C2 0.4917909 3.8773065 0.5158222 0.0324489 0.0087092 0.0009172 0.0001830 0.0000230 0.0000801 0.0000044 0.0000025 0.0000015 0.0000004 0.0211986
C3 0.0310816 0.5158222 3.9601358 0.8865695 0.0325776 0.0112403 0.0026056 0.0001982 0.0009449 0.0000592 0.0000118 0.0000280 0.0000057 0.0050800
C4 0.0128446 0.0324489 0.8865695 3.9670948 0.5111466 0.0317224 0.0073310 0.0006666 0.0015492 0.0001878 0.0000477 0.0000298 0.0000063 0.0024970
C5 0.0009195 0.0087092 0.0325776 0.5111466 3.8903979 0.4729302 0.0393598 0.0035589 0.0170742 0.0004458 0.0002336 0.0000576 0.0000427 0.0001523
C6 0.0004165 0.0009172 0.0112403 0.0317224 0.4729302 3.5774094 0.4134246 0.0115068 0.0131275 0.0038298 0.0004567 0.0008081 0.0000438 0.0001251
O7 0.0001054 0.0001830 0.0026056 0.0073310 0.0393598 0.4134246 7.9068987 0.4299794 0.1340325 0.0354808 0.0150499 0.0046770 0.0005484 0.0000291
C8 0.0000083 0.0000230 0.0001982 0.0006666 0.0035589 0.0115068 0.4299794 2.9405736 0.6650897 0.4679189 0.0304912 0.0200892 0.0035012 0.0000020
O9 0.0000392 0.0000801 0.0009449 0.0015492 0.0170742 0.0131275 0.1340325 0.6650897 8.1121254 0.0456142 0.0108952 0.0151611 0.0169907 0.0000090
C10 0.0000024 0.0000044 0.0000592 0.0001878 0.0004458 0.0038298 0.0354808 0.4679189 0.0456142 3.8153062 0.4825180 0.4843911 0.0234913 0.0000008
C11 0.0000008 0.0000025 0.0000118 0.0000477 0.0002336 0.0004567 0.0150499 0.0304912 0.0108952 0.4825180 3.9695804 0.0262680 0.0055367 0.0000008
C12 0.0000015 0.0000015 0.0000280 0.0000298 0.0000576 0.0008081 0.0046770 0.0200892 0.0151611 0.4843911 0.0262680 3.8454271 0.5030955 0.0000004
C13 0.0000003 0.0000004 0.0000057 0.0000063 0.0000427 0.0000438 0.0005484 0.0035012 0.0169907 0.0234913 0.0055367 0.5030955 3.9621698 0.0000001
