

C1 3.9614319 0.4946933 0.0297368 0.0065399 0.0012415 0.0003796 0.0000512 0.0000037 0.0001243 0.0000096 0.0002778 0.4734629
C2 0.4946933 3.8741229 0.4958989 0.0251215 0.0059870 0.0019685 0.0002867 0.0000250 0.0006013 0.0000393 0.0015337 0.0200171
C3 0.0297368 0.4958989 3.8505865 0.4855132 0.0313618 0.0100302 0.0011594 0.0000896 0.0025166 0.0001545 0.0088010 0.0117197
C4 0.0065399 0.0251215 0.4855132 3.8943146 0.4666257 0.0392709 0.0050070 0.0003573 0.0052744 0.0006177 0.0347768 0.0011906
C5 0.0012415 0.0059870 0.0313618 0.4666257 3.2972241 0.7224451 0.0259235 0.0038398 0.0527069 0.0050418 0.5036108 0.0000975
N6 0.0003796 0.0019685 0.0100302 0.0392709 0.7224451 6.8693123 0.5423649 0.0375360 0.0766597 0.0068890 0.1586395 0.0000600
C7 0.0000512 0.0002867 0.0011594 0.0050070 0.0259235 0.5423649 3.4653976 0.4883609 0.7308784 0.0235319 0.0668927 0.0000086
C8 0.0000037 0.0000250 0.0000896 0.0003573 0.0038398 0.0375360 0.4883609 3.9630162 0.0306988 0.0060212 0.0117437 0.0000008
C9 0.0001243 0.0006013 0.0025166 0.0052744 0.0527069 0.0766597 0.7308784 0.0306988 4.0493290 0.5387193 0.5783156 0.0000217
C10 0.0000096 0.0000393 0.0001545 0.0006177 0.0050418 0.0068890 0.0235319 0.0060212 0.5387193 3.9508964 0.0279393 0.0000015
S11 0.0002778 0.0015337 0.0088010 0.0347768 0.5036108 0.1586395 0.0668927 0.0117437 0.5783156 0.0279393 14.6149154 0.0000507
