

C1 3.6736671 0.4280806 0.0123295 0.0236219 0.0045453 0.0006470 0.0000721 0.0007636 0.0000332 0.0000036 0.4598017
O2 0.4280806 7.8651007 0.4470234 0.1364566 0.0353000 0.0047265 0.0011572 0.0191662 0.0008487 0.0000788 0.0353379
C3 0.0123295 0.4470234 2.9009862 0.6608031 0.4699586 0.0226532 0.0040166 0.0172349 0.0007965 0.0001038 0.0040753
O4 0.0236219 0.1364566 0.6608031 8.1533652 0.0528367 0.0161119 0.0029884 0.0074518 0.0005562 0.0000716 0.0058706
C5 0.0045453 0.0353000 0.4699586 0.0528367 3.8724776 0.4860219 0.0220187 0.0232221 0.0048990 0.0008765 0.0004672
C6 0.0006470 0.0047265 0.0226532 0.0161119 0.4860219 3.8838395 0.4728955 0.0477431 0.0345522 0.0044142 0.0002339
C7 0.0000721 0.0011572 0.0040166 0.0029884 0.0220187 0.4728955 2.9689838 0.6767019 0.4585454 0.0130449 0.0000905
O8 0.0007636 0.0191662 0.0172349 0.0074518 0.0232221 0.0477431 0.6767019 8.0487192 0.1308381 0.0258605 0.0010212
O9 0.0000332 0.0008487 0.0007965 0.0005562 0.0048990 0.0345522 0.4585454 0.1308381 7.8533995 0.4248625 0.0000890
C10 0.0000036 0.0000788 0.0001038 0.0000716 0.0008765 0.0044142 0.0130449 0.0258605 0.4248625 3.7038099 0.0000095
