

C1 4.0314161 0.4868684 0.0690667 0.0284533 0.0037827 0.0017832 0.0008455 0.0001057 0.0000089 0.0000268 0.0000272 0.4687211
C2 0.4868684 3.1839140 0.7182586 0.4834902 0.0172617 0.0087583 0.0038680 0.0001754 0.0000355 0.0000954 0.0000993 0.0251633
O3 0.0690667 0.7182586 8.0933237 0.0634094 0.0094684 0.0024193 0.0517048 0.0017592 0.0004102 0.0003728 0.0003882 0.0156300
C4 0.0284533 0.4834902 0.0634094 3.9404483 0.4791587 0.0590288 0.0287167 0.0036952 0.0006136 0.0004257 0.0004363 0.0025880
C5 0.0037827 0.0172617 0.0094684 0.4791587 2.9261576 0.6643164 0.4591621 0.0111983 0.0041339 0.0046973 0.0048988 0.0002163
O6 0.0017832 0.0087583 0.0024193 0.0590288 0.6643164 8.0717535 0.1393652 0.0126012 0.0014652 0.0258863 0.0212901 0.0002434
O7 0.0008455 0.0038680 0.0517048 0.0287167 0.4591621 0.1393652 7.7838798 0.3907791 0.0357875 0.0372158 0.0388828 0.0001862
C8 0.0001057 0.0001754 0.0017592 0.0036952 0.0111983 0.0126012 0.3907791 3.5130439 0.4764685 0.4688578 0.4642910 0.0000118
C9 0.0000089 0.0000355 0.0004102 0.0006136 0.0041339 0.0014652 0.0357875 0.4764685 3.9732206 0.0253207 0.0283865 0.0000016
C10 0.0000268 0.0000954 0.0003728 0.0004257 0.0046973 0.0258863 0.0372158 0.4688578 0.0253207 3.9567425 0.0275425 0.0000079
C11 0.0000272 0.0000993 0.0003882 0.0004363 0.0048988 0.0212901 0.0388828 0.4642910 0.0283865 0.0275425 3.9524159 0.0000064
