

C1 3.9712247 0.4954569 0.0277645 0.0073248 0.0009052 0.0000892 0.0000240 0.0008684 0.0000762 0.0000324 0.4790755
C2 0.4954569 3.8636154 0.4818176 0.0355313 0.0069087 0.0006091 0.0000790 0.0046491 0.0007322 0.0001355 0.0195097
C3 0.0277645 0.4818176 3.6357201 0.4787576 0.0172623 0.0048616 0.0008930 0.0188203 0.0071892 0.0011336 0.0090413
N4 0.0073248 0.0355313 0.4787576 6.2062219 0.4836123 0.0362233 0.0070739 0.4811700 0.0321007 0.0069705 0.0011977
C5 0.0009052 0.0069087 0.0172623 0.4836123 3.6188810 0.4779018 0.0259958 0.0205500 0.0050821 0.0007770 0.0002611
C6 0.0000892 0.0006091 0.0048616 0.0362233 0.4779018 3.8750578 0.4942935 0.0073519 0.0006144 0.0000895 0.0000699
C7 0.0000240 0.0000790 0.0008930 0.0070739 0.0259958 0.4942935 3.9575431 0.0009494 0.0000935 0.0000262 0.0000180
C8 0.0008684 0.0046491 0.0188203 0.4811700 0.0205500 0.0073519 0.0009494 3.6062240 0.4798095 0.0301708 0.0000740
C9 0.0000762 0.0007322 0.0071892 0.0321007 0.0050821 0.0006144 0.0000935 0.4798095 3.8736039 0.4922039 0.0000346
C10 0.0000324 0.0001355 0.0011336 0.0069705 0.0007770 0.0000895 0.0000262 0.0301708 0.4922039 3.9581070 0.0000065
