

C1 3.9895625 0.4812884 0.0566196 0.0374566 0.0044513 0.0004983 0.0001277 0.0000204 0.0000039 0.0000008 0.0000004 0.0000005 0.4760575
C2 0.4812884 2.9330297 0.6720945 0.4464726 0.0120821 0.0037547 0.0011141 0.0001435 0.0000220 0.0000023 0.0000008 0.0000014 0.0190322
O3 0.0566196 0.6720945 8.1201282 0.1350005 0.0139096 0.0173283 0.0014723 0.0004374 0.0000905 0.0000168 0.0000032 0.0000027 0.0097681
O4 0.0374566 0.4464726 0.1350005 7.8965498 0.4086819 0.0362170 0.0101526 0.0019370 0.0001781 0.0000244 0.0000374 0.0000115 0.0083092
C5 0.0044513 0.0120821 0.0139096 0.4086819 3.6158436 0.4796460 0.0218558 0.0078820 0.0009995 0.0000598 0.0000389 0.0000089 0.0003502
C6 0.0004983 0.0037547 0.0173283 0.0362170 0.4796460 3.8900814 0.4905393 0.0240612 0.0055570 0.0012402 0.0000593 0.0000603 0.0001293
C7 0.0001277 0.0011141 0.0014723 0.0101526 0.0218558 0.4905393 3.8694783 0.4906039 0.0261113 0.0054390 0.0009047 0.0007177 0.0000131
C8 0.0000204 0.0001435 0.0004374 0.0019370 0.0078820 0.0240612 0.4906039 3.8726982 0.4905682 0.0216554 0.0080128 0.0063214 0.0000050
C9 0.0000039 0.0000220 0.0000905 0.0001781 0.0009995 0.0055570 0.0261113 0.4905682 3.8615184 0.4858072 0.0237093 0.0236680 0.0000034
C10 0.0000008 0.0000023 0.0000168 0.0000244 0.0000598 0.0012402 0.0054390 0.0216554 0.4858072 3.7915914 0.4874499 0.4934877 0.0000017
C11 0.0000004 0.0000008 0.0000032 0.0000374 0.0000389 0.0000593 0.0009047 0.0080128 0.0237093 0.4874499 3.9651746 0.0300396 0.0000033
C12 0.0000005 0.0000014 0.0000027 0.0000115 0.0000089 0.0000603 0.0007177 0.0063214 0.0236680 0.4934877 0.0300396 3.9645069 0.0000010
