                                                       2880conf_1.sum LIDI values in a Matrix 
                                                    Note the DI values are divided by 2

          C1        C2        C3        C4        O5        O6        C7        C8        C9        C10       C11       C12       C13       C14       C15       H16       H17       H18       H19       H20       H21       H22       H23       H24       H25       H26       H27       H28       H29       H30       H31       H32       H33       H34       H35       H36       H37       H38       H39       

C1    3.9708724 0.5007073 0.0299568 0.0056581 0.0033055 0.0009085 0.0001849 0.0000117 0.0000057 0.0000008 0.0000008 0.0000090 0.0000033 0.0000003 0.0000475 0.4806560 0.4794711 0.4746533 0.0191385 0.0207074 0.0059562 0.0048927 0.0000154 0.0000016 0.0000044 0.0000018 0.0000003 0.0000006 0.0000003 0.0000002 0.0000002 0.0000004 0.0000003 0.0000019 0.0000002 0.0000002 0.0000009 0.0000064 0.0000157
C2    0.5007073 3.8671962 0.4767341 0.0283731 0.0223388 0.0051554 0.0005353 0.0000600 0.0000098 0.0000020 0.0000024 0.0000381 0.0000141 0.0000013 0.0002343 0.0210441 0.0204998 0.0200335 0.4623696 0.4686789 0.0179358 0.0187359 0.0000736 0.0000073 0.0000176 0.0000029 0.0000009 0.0000031 0.0000012 0.0000005 0.0000005 0.0000015 0.0000009 0.0000075 0.0000009 0.0000004 0.0000025 0.0000337 0.0000947
C3    0.0299568 0.4767341 3.8874511 0.4719934 0.0506081 0.0348750 0.0044667 0.0005058 0.0002499 0.0000255 0.0000105 0.0000918 0.0000277 0.0000038 0.0004920 0.0020554 0.0056036 0.0111472 0.0202598 0.0229769 0.4701422 0.4541481 0.0005095 0.0000522 0.0000398 0.0000739 0.0000037 0.0000192 0.0000060 0.0000026 0.0000045 0.0000049 0.0000027 0.0000148 0.0000018 0.0000020 0.0000113 0.0000993 0.0001883
C4    0.0056581 0.0283731 0.4719934 2.9470629 0.6598492 0.4486950 0.0113359 0.0039485 0.0008110 0.0000622 0.0000598 0.0004890 0.0001718 0.0000216 0.0037127 0.0002816 0.0014788 0.0010365 0.0023140 0.0050801 0.0181093 0.0251754 0.0023744 0.0001438 0.0004430 0.0002513 0.0000386 0.0000666 0.0000133 0.0000075 0.0000147 0.0000122 0.0000084 0.0000767 0.0000110 0.0000052 0.0000440 0.0003234 0.0005613
O5    0.0033055 0.0223388 0.0506081 0.6598492 8.1212124 0.1388022 0.0196493 0.0027623 0.0005607 0.0002634 0.0000919 0.0002852 0.0001078 0.0000738 0.0026178 0.0005431 0.0005086 0.0004925 0.0155857 0.0031912 0.0082991 0.0121692 0.0298915 0.0006756 0.0012436 0.0001529 0.0000385 0.0006638 0.0000595 0.0000239 0.0000146 0.0000277 0.0000135 0.0000426 0.0000162 0.0000175 0.0001584 0.0009082 0.0006757
O6    0.0009085 0.0051554 0.0348750 0.4486950 0.1388022 7.8893863 0.3946888 0.0383578 0.0064464 0.0014749 0.0006519 0.0030295 0.0006840 0.0011394 0.0383366 0.0000657 0.0003623 0.0002005 0.0007738 0.0010717 0.0061600 0.0047076 0.0306409 0.0056603 0.0042889 0.0012309 0.0004062 0.0009231 0.0002450 0.0000945 0.0001622 0.0001085 0.0000696 0.0002939 0.0001525 0.0000896 0.0022982 0.0027032 0.0176328
C7    0.0001849 0.0005353 0.0044667 0.0113359 0.0196493 0.3946888 3.5901593 0.4751648 0.0231765 0.0105339 0.0042951 0.0189736 0.0048907 0.0017944 0.4762427 0.0000149 0.0000667 0.0000343 0.0000703 0.0000723 0.0002995 0.0005130 0.4242654 0.0193602 0.0211085 0.0054909 0.0016278 0.0056487 0.0015060 0.0003551 0.0002561 0.0003316 0.0006252 0.0015296 0.0002625 0.0002991 0.0007182 0.0189537 0.0190591
C8    0.0000117 0.0000600 0.0005058 0.0039485 0.0027623 0.0383578 0.4751648 3.8729984 0.4801599 0.0234016 0.0226008 0.0095452 0.0008881 0.0038445 0.0192815 0.0000031 0.0000028 0.0000089 0.0000126 0.0000396 0.0000414 0.0002568 0.0171568 0.4657844 0.4643538 0.0218688 0.0046083 0.0060664 0.0014223 0.0015946 0.0053685 0.0002032 0.0001875 0.0001588 0.0005974 0.0034087 0.0004809 0.0026636 0.0018366
C9    0.0000057 0.0000098 0.0002499 0.0008110 0.0005607 0.0064464 0.0231765 0.4801599 3.8030761 0.4882812 0.4842934 0.0192247 0.0038558 0.0016296 0.0071465 0.0000010 0.0000016 0.0000043 0.0000029 0.0000099 0.0000111 0.0000795 0.0020734 0.0190571 0.0196067 0.4606564 0.0209369 0.0181748 0.0190756 0.0216730 0.0192772 0.0003981 0.0013747 0.0005947 0.0001838 0.0006783 0.0003032 0.0004284 0.0006710
C10   0.0000008 0.0000020 0.0000255 0.0000622 0.0002634 0.0014749 0.0105339 0.0234016 0.4882812 3.9584232 0.0286657 0.0020863 0.0006176 0.0004680 0.0049498 0.0000002 0.0000004 0.0000003 0.0000006 0.0000010 0.0000052 0.0000036 0.0109266 0.0057010 0.0040451 0.0218486 0.4755169 0.4734761 0.4662480 0.0052331 0.0118418 0.0011632 0.0000662 0.0000728 0.0000520 0.0002804 0.0001278 0.0035856 0.0006792
