                                                       350conf_1.sum LIDI values in a Matrix 
                                                    Note the DI values are divided by 2

          C1        C2        C3        C4        C5        C6        C7        O8        H9        H10       H11       H12       H13       H14       H15       H16       H17       H18       H19       H20       H21       H22       H23       H24       

C1    3.9660959 0.4980933 0.0265850 0.0056203 0.0011855 0.0001505 0.0001216 0.0000514 0.4821794 0.4788381 0.4757528 0.0225589 0.0220294 0.0049492 0.0057693 0.0010341 0.0004823 0.0000929 0.0012174 0.0000153 0.0000247 0.0000111 0.0000852 0.0000007
C2    0.4980933 3.8687504 0.4864993 0.0234492 0.0090894 0.0009748 0.0004741 0.0001968 0.0214094 0.0226061 0.0201149 0.4683697 0.4632312 0.0223420 0.0200220 0.0060053 0.0038732 0.0007927 0.0099668 0.0000633 0.0000586 0.0000313 0.0003322 0.0000027
C3    0.0265850 0.4864993 3.8683487 0.4898546 0.0229351 0.0056896 0.0009322 0.0003652 0.0053979 0.0024093 0.0092368 0.0207915 0.0191775 0.4677242 0.4685733 0.0210101 0.0204936 0.0041614 0.0026251 0.0005070 0.0012327 0.0000772 0.0010161 0.0000119
C4    0.0056203 0.0234492 0.4898546 3.8569734 0.4937912 0.0253355 0.0086559 0.0018846 0.0012636 0.0003543 0.0009404 0.0042875 0.0024470 0.0220571 0.0193944 0.4571907 0.4664868 0.0196691 0.0209270 0.0048095 0.0059796 0.0006943 0.0095641 0.0000489
C5    0.0011855 0.0090894 0.0229351 0.4937912 3.8778578 0.4926473 0.0209582 0.0095306 0.0000739 0.0003326 0.0001226 0.0007230 0.0090332 0.0059535 0.0030607 0.0214873 0.0202687 0.4686010 0.4570812 0.0193304 0.0194624 0.0028534 0.0017299 0.0004353
C6    0.0001505 0.0009748 0.0056896 0.0253355 0.4926473 3.8773910 0.4808271 0.0552557 0.0000441 0.0000628 0.0000323 0.0000764 0.0009888 0.0010497 0.0003945 0.0031566 0.0054973 0.0201243 0.0215739 0.4600038 0.4645574 0.0181522 0.0198110 0.0050636
C7    0.0001216 0.0004741 0.0009322 0.0086559 0.0209582 0.4808271 3.5512857 0.4401681 0.0000263 0.0000161 0.0000080 0.0000220 0.0002779 0.0000565 0.0000461 0.0097127 0.0009053 0.0027742 0.0055647 0.0216115 0.0201869 0.4584788 0.4461721 0.0087612
O8    0.0000514 0.0001968 0.0003652 0.0018846 0.0095306 0.0552557 0.4401681 8.1263518 0.0000123 0.0000108 0.0000063 0.0000160 0.0001415 0.0000532 0.0000226 0.0019392 0.0002306 0.0007042 0.0013887 0.0120410 0.0127592 0.0309279 0.0395025 0.3501862
H9    0.4821794 0.0214094 0.0053979 0.0012636 0.0000739 0.0000441 0.0000263 0.0000123 0.4502704 0.0194585 0.0189679 0.0008646 0.0044225 0.0006845 0.0003514 0.0003340 0.0000458 0.0000069 0.0000710 0.0000021 0.0000055 0.0000028 0.0000279 0.0000002
H10   0.4788381 0.0226061 0.0024093 0.0003543 0.0003326 0.0000628 0.0000161 0.0000108 0.0194585 0.4551038 0.0203680 0.0050755 0.0055810 0.0022139 0.0004471 0.0000354 0.0000653 0.0000288 0.0002841 0.0000028 0.0000083 0.0000009 0.0000039 0.0000002
