                                                       56conf_1.sum LIDI values in a Matrix 
                                                    Note the DI values are divided by 2

          C1        C2        C3        N4        C5        C6        H7        H8        H9        H10       H11       

C1    3.9457075 0.6924571 0.0375105 0.0587075 0.0349048 0.6969827 0.4801399 0.0232569 0.0046898 0.0042833 0.0242145
C2    0.6924571 3.9803131 0.6818897 0.0574744 0.0484951 0.0364623 0.0242511 0.4785825 0.0259396 0.0025506 0.0052329
C3    0.0375105 0.6818897 3.5595214 0.6596850 0.0250802 0.0488780 0.0047481 0.0225463 0.4670121 0.0052737 0.0026885
N4    0.0587075 0.0574744 0.6596850 6.5117807 0.6531588 0.0618051 0.0029688 0.0081599 0.0346977 0.0350268 0.0091348
C5    0.0349048 0.0484951 0.0250802 0.6531588 3.5562783 0.6791536 0.0046606 0.0024507 0.0052664 0.4657726 0.0241467
C6    0.6969827 0.0364623 0.0488780 0.0618051 0.6791536 3.9567386 0.0240344 0.0048638 0.0026323 0.0237468 0.4801991
H7    0.4801399 0.0242511 0.0047481 0.0029688 0.0046606 0.0240344 0.4256993 0.0030038 0.0010460 0.0008178 0.0033617
H8    0.0232569 0.4785825 0.0225463 0.0081599 0.0024507 0.0048638 0.0030038 0.4176307 0.0025472 0.0003521 0.0008312
H9    0.0046898 0.0259396 0.4670121 0.0346977 0.0052664 0.0026323 0.0010460 0.0025472 0.4199607 0.0003890 0.0003134
H10   0.0042833 0.0025506 0.0052737 0.0350268 0.4657726 0.0237468 0.0008178 0.0003521 0.0003890 0.4110074 0.0025031
H11   0.0242145 0.0052329 0.0026885 0.0091348 0.0241467 0.4801991 0.0033617 0.0008312 0.0003134 0.0025031 0.4332376
