                                                       218conf_1.sum LIDI values in a Matrix 
                                                    Note the DI values are divided by 2

          C1        C2        C3        C4        C5        C6        C7        N8        H9        H10       H11       H12       H13       H14       H15       H16       H17       

C1    3.9583500 0.5000732 0.0241854 0.0176282 0.0017712 0.0005882 0.0013441 0.0057498 0.4719914 0.4722640 0.4778687 0.0215765 0.0217609 0.0194892 0.0001102 0.0001185 0.0001651
C2    0.5000732 3.8758557 0.4860826 0.0255067 0.0043265 0.0025432 0.0052058 0.0407325 0.0204786 0.0215361 0.0230051 0.4664907 0.4646979 0.0036166 0.0007370 0.0003220 0.0004602
C3    0.0241854 0.4860826 3.4973533 0.6653080 0.0337896 0.0433135 0.0242852 0.6371696 0.0032541 0.0033259 0.0058938 0.0206927 0.0209267 0.0207043 0.0043450 0.0024243 0.0050597
C4    0.0176282 0.0255067 0.6653080 3.9569935 0.6875433 0.0372721 0.0496798 0.0585566 0.0079808 0.0075619 0.0027266 0.0056576 0.0057621 0.4652918 0.0234833 0.0052634 0.0026770
C5    0.0017712 0.0043265 0.0337896 0.6875433 3.9572361 0.6992674 0.0362053 0.0573990 0.0007965 0.0007715 0.0003315 0.0007819 0.0007836 0.0230069 0.4803736 0.0241632 0.0044899
C6    0.0005882 0.0025432 0.0433135 0.0372721 0.6992674 3.9673131 0.6784175 0.0563946 0.0002783 0.0002755 0.0001613 0.0019825 0.0020674 0.0043367 0.0238508 0.4814110 0.0257154
C7    0.0013441 0.0052058 0.0242852 0.0496798 0.0362053 0.6784175 3.5668419 0.6618935 0.0003486 0.0003709 0.0003095 0.0004277 0.0004405 0.0025694 0.0047562 0.0240590 0.4684577
N8    0.0057498 0.0407325 0.6371696 0.0585566 0.0573990 0.0563946 0.6618935 6.5055785 0.0004951 0.0004919 0.0010447 0.0076182 0.0077250 0.0078701 0.0028631 0.0080156 0.0338862
H9    0.4719914 0.0204786 0.0032541 0.0079808 0.0007965 0.0002783 0.0003486 0.0004951 0.4382793 0.0184334 0.0181641 0.0017793 0.0067350 0.0102548 0.0000494 0.0000418 0.0000248
H10   0.4722640 0.0215361 0.0033259 0.0075619 0.0007715 0.0002755 0.0003709 0.0004919 0.0184334 0.4401255 0.0183340 0.0066830 0.0024220 0.0090314 0.0000448 0.0000382 0.0000245
H11   0.4778687 0.0230051 0.0058938 0.0027266 0.0003315 0.0001613 0.0003095 0.0010447 0.0181641 0.0183340 0.4503608 0.0026191 0.0024519 0.0020436 0.0000261 0.0000306 0.0000523
H12   0.0215765 0.4664907 0.0206927 0.0056576 0.0007819 0.0019825 0.0004277 0.0076182 0.0017793 0.0066830 0.0026191 0.4318850 0.0175507 0.0005550 0.0001196 0.0001311 0.0000409
H13   0.0217609 0.4646979 0.0209267 0.0057621 0.0007836 0.0020674 0.0004405 0.0077250 0.0067350 0.0024220 0.0024519 0.0175507 0.4303598 0.0005671 0.0001159 0.0001359 0.0000406
H14   0.0194892 0.0036166 0.0207043 0.4652918 0.0230069 0.0043367 0.0025694 0.0078701 0.0102548 0.0090314 0.0020436 0.0005550 0.0005671 0.4101239 0.0029338 0.0008081 0.0002374
H15   0.0001102 0.0007370 0.0043450 0.0234833 0.4803736 0.0238508 0.0047562 0.0028631 0.0000494 0.0000448 0.0000261 0.0001196 0.0001159 0.0029338 0.4225179 0.0029206 0.0009284
H16   0.0001185 0.0003220 0.0024243 0.0052634 0.0241632 0.4814110 0.0240590 0.0080156 0.0000418 0.0000382 0.0000306 0.0001311 0.0001359 0.0008081 0.0029206 0.4325485 0.0028657
H17   0.0001651 0.0004602 0.0050597 0.0026770 0.0044899 0.0257154 0.4684577 0.0338862 0.0000248 0.0000245 0.0000523 0.0000409 0.0000406 0.0002374 0.0009284 0.0028657 0.4215338
