

C1 3.9660985 0.4756348 0.0289123 0.0465971 0.0044617 0.0029919 0.0005237 0.0000903 0.0000436 0.0000072 0.0000135 0.0000028 0.0000198 0.4717151
C2 0.4756348 3.5340946 0.4825090 0.3985818 0.0110594 0.0202512 0.0037997 0.0008228 0.0001693 0.0000296 0.0000707 0.0000288 0.0001636 0.0207395
C3 0.0289123 0.4825090 3.9678136 0.0403023 0.0041984 0.0029081 0.0005318 0.0001118 0.0000194 0.0000028 0.0000123 0.0000073 0.0000419 0.0039676
O4 0.0465971 0.3985818 0.0403023 7.9031186 0.4410689 0.1365315 0.0379433 0.0052495 0.0010516 0.0001793 0.0002758 0.0001805 0.0010311 0.0118003
C5 0.0044617 0.0110594 0.0041984 0.4410689 2.9432984 0.6760651 0.4781622 0.0226420 0.0055879 0.0006176 0.0019860 0.0006255 0.0055332 0.0002807
O6 0.0029919 0.0202512 0.0029081 0.1365315 0.6760651 8.0742282 0.0475795 0.0274940 0.0086754 0.0014029 0.0010864 0.0014389 0.0085942 0.0008909
C7 0.0005237 0.0037997 0.0005318 0.0379433 0.4781622 0.0475795 3.9027310 0.4941733 0.0275746 0.0046991 0.0027242 0.0047185 0.0272998 0.0000728
C8 0.0000903 0.0008228 0.0001118 0.0052495 0.0226420 0.0274940 0.4941733 3.8525536 0.6788402 0.0343455 0.0476729 0.0349248 0.6766823 0.0000142
C9 0.0000436 0.0001693 0.0000194 0.0010516 0.0055879 0.0086754 0.0275746 0.6788402 3.9413861 0.6925598 0.0364865 0.0514334 0.0365300 0.0000049
C10 0.0000072 0.0000296 0.0000028 0.0001793 0.0006176 0.0014029 0.0046991 0.0343455 0.6925598 3.9443283 0.6977629 0.0379280 0.0507309 0.0000012
C11 0.0000135 0.0000707 0.0000123 0.0002758 0.0019860 0.0010864 0.0027242 0.0476729 0.0364865 0.6977629 3.9516499 0.6923480 0.0357900 0.0000014
C12 0.0000028 0.0000288 0.0000073 0.0001805 0.0006255 0.0014389 0.0047185 0.0349248 0.0514334 0.0379280 0.6923480 3.9458732 0.6956653 0.0000009
C13 0.0000198 0.0001636 0.0000419 0.0010311 0.0055332 0.0085942 0.0272998 0.6766823 0.0365300 0.0507309 0.0357900 0.6956653 3.9410575 0.0000033
