

C1 3.9622762 0.4994023 0.0270347 0.0194534 0.0014387 0.0004649 0.0003566 0.0000322 0.0000247 0.0000090 0.0000006 0.4713282
C2 0.4994023 3.8721439 0.5033157 0.0325930 0.0061049 0.0008917 0.0011139 0.0000706 0.0000525 0.0000301 0.0000010 0.0206299
C3 0.0270347 0.5033157 3.9526768 0.8852482 0.0336079 0.0113261 0.0188564 0.0007203 0.0005588 0.0002264 0.0000111 0.0048914
C4 0.0194534 0.0325930 0.8852482 3.9615564 0.5152877 0.0234634 0.0092182 0.0005027 0.0006033 0.0001289 0.0000123 0.0086909
C5 0.0014387 0.0061049 0.0336079 0.5152877 3.8820305 0.4882165 0.0351992 0.0042641 0.0019787 0.0006503 0.0001512 0.0005037
C6 0.0004649 0.0008917 0.0113261 0.0234634 0.4882165 3.6078956 0.3985210 0.0117730 0.0178009 0.0047034 0.0007582 0.0001546
O7 0.0003566 0.0011139 0.0188564 0.0092182 0.0351992 0.3985210 7.8821305 0.4359396 0.1227325 0.0584995 0.0051932 0.0000493
C8 0.0000322 0.0000706 0.0007203 0.0005027 0.0042641 0.0117730 0.4359396 2.5150543 0.6331903 0.4425559 0.0125665 0.0000028
O9 0.0000247 0.0000525 0.0005588 0.0006033 0.0019787 0.0178009 0.1227325 0.6331903 8.1142715 0.1212079 0.0205228 0.0000078
O10 0.0000090 0.0000301 0.0002264 0.0001289 0.0006503 0.0047034 0.0584995 0.4425559 0.1212079 7.8885982 0.4155016 0.0000032
C11 0.0000006 0.0000010 0.0000111 0.0000123 0.0001512 0.0007582 0.0051932 0.0125665 0.0205228 0.4155016 3.7191413 0.0000002
