

C1 3.9640955 0.5101418 0.0352693 0.0055167 0.0007191 0.0026986 0.0006846 0.0006804 0.0207105 0.0024072 0.0018546 0.4728299
C2 0.5101418 3.8991139 0.8524909 0.0323151 0.0094851 0.0207162 0.0089433 0.0049917 0.4861255 0.0331201 0.0146439 0.0235345
C3 0.0352693 0.8524909 3.9659386 0.5175749 0.0228478 0.0124150 0.0043675 0.0017528 0.0332379 0.0136328 0.0061846 0.0132546
C4 0.0055167 0.0323151 0.5175749 3.8866490 0.4911799 0.0199401 0.0017698 0.0034680 0.0093519 0.0033574 0.0012268 0.0008958
C5 0.0007191 0.0094851 0.0228478 0.4911799 3.8814287 0.4766879 0.0248875 0.0292107 0.0198967 0.0026015 0.0010906 0.0003759
C6 0.0026986 0.0207162 0.0124150 0.0199401 0.4766879 3.7549338 0.4751786 0.4790865 0.4628109 0.0214478 0.0099681 0.0002664
C7 0.0006846 0.0089433 0.0043675 0.0017698 0.0248875 0.4751786 3.9584991 0.0279432 0.0272082 0.0047874 0.0016529 0.0001448
C8 0.0006804 0.0049917 0.0017528 0.0034680 0.0292107 0.4790865 0.0279432 3.9586815 0.0248908 0.0134125 0.0070502 0.0000701
C9 0.0207105 0.4861255 0.0332379 0.0093519 0.0198967 0.4628109 0.0272082 0.0248908 3.8522960 0.4714067 0.0598816 0.0010668
C10 0.0024072 0.0331201 0.0136328 0.0033574 0.0026015 0.0214478 0.0047874 0.0134125 0.4714067 3.2726289 0.7403703 0.0004751
O11 0.0018546 0.0146439 0.0061846 0.0012268 0.0010906 0.0099681 0.0016529 0.0070502 0.0598816 0.7403703 8.1378304 0.0010378
