                                                       856conf_1.sum LIDI values in a Matrix 
                                                    Note the DI values are divided by 2

          C1        C2        O3        O4        C5        C6        C7        C8        C9        H10       H11       H12       H13       H14       H15       H16       H17       H18       H19       H20       H21       H22       H23       

C1    3.9926756 0.4757428 0.0571064 0.0410324 0.0045851 0.0005010 0.0002129 0.0000345 0.0000453 0.4718734 0.4694868 0.4756371 0.0007560 0.0004099 0.0000489 0.0002660 0.0000296 0.0000227 0.0000563 0.0000065 0.0000024 0.0000140 0.0000042
C2    0.4757428 2.9234772 0.6781230 0.4532301 0.0119313 0.0045658 0.0007445 0.0001276 0.0001312 0.0232673 0.0223415 0.0188130 0.0043228 0.0033052 0.0004840 0.0016012 0.0001285 0.0000641 0.0001212 0.0000698 0.0000099 0.0000592 0.0000173
O3    0.0571064 0.6781230 8.1150260 0.1287396 0.0139511 0.0181115 0.0016119 0.0008658 0.0002400 0.0103353 0.0122567 0.0101550 0.0013490 0.0090751 0.0009879 0.0244031 0.0006426 0.0001473 0.0020768 0.0000954 0.0000297 0.0000644 0.0001204
O4    0.0410324 0.4532301 0.1287396 7.8939064 0.4137565 0.0390683 0.0067794 0.0014721 0.0014589 0.0046562 0.0054064 0.0086923 0.0289122 0.0318904 0.0063545 0.0023490 0.0005082 0.0006077 0.0007143 0.0003805 0.0000742 0.0005272 0.0000880
C5    0.0045851 0.0119313 0.0139511 0.4137565 3.6070312 0.4749384 0.0264456 0.0106132 0.0059087 0.0004323 0.0007252 0.0003628 0.4538860 0.4396688 0.0225115 0.0173064 0.0047639 0.0035532 0.0048339 0.0017579 0.0006174 0.0016553 0.0008113
C6    0.0005010 0.0045658 0.0181115 0.0390683 0.4749384 3.8893075 0.4796930 0.0237555 0.0290224 0.0001713 0.0001542 0.0001342 0.0196995 0.0180671 0.4667930 0.4495084 0.0198057 0.0015980 0.0077413 0.0044332 0.0057881 0.0059984 0.0079367
C7    0.0002129 0.0007445 0.0016119 0.0067794 0.0264456 0.4796930 3.7996407 0.4924854 0.4852710 0.0000216 0.0000715 0.0000277 0.0064658 0.0032447 0.0185917 0.0171086 0.4597582 0.0205405 0.0189828 0.0190563 0.0215653 0.0194785 0.0210103
C8    0.0000345 0.0001276 0.0008658 0.0014721 0.0106132 0.0237555 0.4924854 3.9798091 0.0268265 0.0000099 0.0000030 0.0000103 0.0011597 0.0151980 0.0058789 0.0042844 0.0218518 0.4756462 0.4681887 0.4738877 0.0061974 0.0052985 0.0034293
C9    0.0000453 0.0001312 0.0002400 0.0014589 0.0059087 0.0290224 0.4852710 0.0268265 3.9594634 0.0000037 0.0000218 0.0000056 0.0007680 0.0004356 0.0053830 0.0060681 0.0224677 0.0049901 0.0016444 0.0108818 0.4757477 0.4783943 0.4752128
H10   0.4718734 0.0232673 0.0103353 0.0046562 0.0004323 0.0001713 0.0000216 0.0000099 0.0000037 0.4001689 0.0158717 0.0171146 0.0000529 0.0001857 0.0000174 0.0000440 0.0000038 0.0000075 0.0000066 0.0000050 0.0000008 0.0000025 0.0000007
H11   0.4694868 0.0223415 0.0122567 0.0054064 0.0007252 0.0001542 0.0000715 0.0000030 0.0000218 0.0158717 0.3964067 0.0170255 0.0001326 0.0000735 0.0000079 0.0000231 0.0000054 0.0000011 0.0000063 0.0000020 0.0000008 0.0000082 0.0000008
H12   0.4756371 0.0188130 0.0101550 0.0086923 0.0003628 0.0001342 0.0000277 0.0000103 0.0000056 0.0171146 0.0170255 0.4160410 0.0000593 0.0001350 0.0000186 0.0000982 0.0000089 0.0000025 0.0000167 0.0000022 0.0000005 0.0000024 0.0000010
H13   0.0007560 0.0043228 0.0013490 0.0289122 0.4538860 0.0196995 0.0064658 0.0011597 0.0007680 0.0000529 0.0001326 0.0000593 0.4203501 0.0156943 0.0024073 0.0054772 0.0057833 0.0007813 0.0005205 0.0001272 0.0000508 0.0000463 0.0003713
H14   0.0004099 0.0033052 0.0090751 0.0318904 0.4396688 0.0180671 0.0032447 0.0151980 0.0004356 0.0001857 0.0000735 0.0001350 0.0156943 0.4046503 0.0058097 0.0016610 0.0002744 0.0057836 0.0095471 0.0017115 0.0002344 0.0000743 0.0000391
H15   0.0000489 0.0004840 0.0009879 0.0063545 0.0225115 0.4667930 0.0185917 0.0058789 0.0053830 0.0000174 0.0000079 0.0000186 0.0024073 0.0058097 0.4538695 0.0163080 0.0019061 0.0005449 0.0006868 0.0009258 0.0049850 0.0004885 0.0004820
H16   0.0002660 0.0016012 0.0244031 0.0023490 0.0173064 0.4495084 0.0171086 0.0042844 0.0060681 0.0000440 0.0000231 0.0000982 0.0054772 0.0016610 0.0163080 0.3935811 0.0058705 0.0004697 0.0039942 0.0001799 0.0004071 0.0005244 0.0066247
H17   0.0000296 0.0001285 0.0006426 0.0005082 0.0047639 0.0198057 0.4597582 0.0218518 0.0224677 0.0000038 0.0000054 0.0000089 0.0057833 0.0002744 0.0019061 0.0058705 0.4663329 0.0050408 0.0054072 0.0009049 0.0031097 0.0015755 0.0066143
H18   0.0000227 0.0000641 0.0001473 0.0006077 0.0035532 0.0015980 0.0205405 0.4756462 0.0049901 0.0000075 0.0000011 0.0000025 0.0007813 0.0057836 0.0005449 0.0004697 0.0050408 0.4463255 0.0197929 0.0181270 0.0013965 0.0002774 0.0005391
H19   0.0000563 0.0001212 0.0020768 0.0007143 0.0048339 0.0077413 0.0189828 0.4681887 0.0016444 0.0000066 0.0000063 0.0000167 0.0005205 0.0095471 0.0006868 0.0039942 0.0054072 0.0197929 0.4319146 0.0185540 0.0004635 0.0003509 0.0007420
H20   0.0000065 0.0000698 0.0000954 0.0003805 0.0017579 0.0044332 0.0190563 0.4738877 0.0108818 0.0000050 0.0000020 0.0000022 0.0001272 0.0017115 0.0009258 0.0001799 0.0009049 0.0181270 0.0185540 0.4388325 0.0011427 0.0061475 0.0011721
H21   0.0000024 0.0000099 0.0000297 0.0000742 0.0006174 0.0057881 0.0215653 0.0061974 0.4757477 0.0000008 0.0000008 0.0000005 0.0000508 0.0002344 0.0049850 0.0004071 0.0031097 0.0013965 0.0004635 0.0011427 0.4506812 0.0183800 0.0192455
H22   0.0000140 0.0000592 0.0000644 0.0005272 0.0016553 0.0059984 0.0194785 0.0052985 0.4783943 0.0000025 0.0000082 0.0000024 0.0000463 0.0000743 0.0004885 0.0005244 0.0015755 0.0002774 0.0003509 0.0061475 0.0183800 0.4487247 0.0182856
H23   0.0000042 0.0000173 0.0001204 0.0000880 0.0008113 0.0079367 0.0210103 0.0034293 0.4752128 0.0000007 0.0000008 0.0000010 0.0003713 0.0000391 0.0004820 0.0066247 0.0066143 0.0005391 0.0007420 0.0011721 0.0192455 0.0182856 0.4434617
